timestamp_unix,product_string,usage_page,usage,interface_number,serial_number,report_length,report_hex
1788334836.663215637,EEG Signals,65535,2,1,UD2022081200650D,32,9a46d6f6ba7e6bdd9a750c55f22dfbd26ee110f10f684d91e4a5eaceb2320b13
1788334836.667186022,EEG Signals,65535,2,1,UD2022081200650D,32,c9de70c345318af9ee868e23d4e89ea7b83fd714bb62686bd185fb4784e3f050
1788334836.671284914,EEG Signals,65535,2,1,UD2022081200650D,32,b89059ebd3060e1f76808544a3b1d0f6ee608653d326cbfc7237eebaab29c692
1788334836.675200462,EEG Signals,65535,2,1,UD2022081200650D,32,138ae81ae28b1fd12bf6022ec31bfda402bdbba2dcc11bd4e995135659214c2d
1788334836.680199385,EEG Signals,65535,2,1,UD2022081200650D,32,851d87e8ea40d3c256138f7ea93b372fe919de33f90d30a63616b9f52716d84a
1788334836.682174921,EEG Signals,65535,2,1,UD2022081200650D,32,b419c42a33e8ad7d3e74b03eadaeeec73ad720e1603e6faa69e40e2cfa5d0d23
1788334836.686257362,EEG Signals,65535,2,1,UD2022081200650D,32,5d2d433f6ba1d64e96884fe1a43b73c97b08c33e92537ae4e6bd0201bf18ea9b
1788334836.690171957,EEG Signals,65535,2,1,UD2022081200650D,32,42c9d0df9ed590556de3d1275f16baf693c8ab447672e3463a8f0bd20bacd8e7
1788334836.694181919,EEG Signals,65535,2,1,UD2022081200650D,32,296cb423e9e66453e6f39df666b513c5fde7242585b0904ce9a1622b6c73ee9f
1788334836.698167324,EEG Signals,65535,2,1,UD2022081200650D,32,cf284f607bb2c58674a859de181156ad76e33afadfaa2c977440f50bed8ea19c
1788334836.702162743,EEG Signals,65535,2,1,UD2022081200650D,32,80e41090b807707411c8411b353800fc5bd1bfccd2f8695102e4778c2b6ec0e7
1788334836.706161261,EEG Signals,65535,2,1,UD2022081200650D,32,745eaa0b35f3a6fec8a88b027e8df599be8c6e9a9fdd65cc596a3272922f6607
1788334836.710182905,EEG Signals,65535,2,1,UD2022081200650D,32,8ba9d13c9e68e6ccdfb9534ba05c9a284dc94538c02d7937568336f33cbd7d90
1788334836.714153528,EEG Signals,65535,2,1,UD2022081200650D,32,3807f08238de53d8e618495344e10fc3b833cc194ebc33a53b276a6b545c9055
1788334836.719169140,EEG Signals,65535,2,1,UD2022081200650D,32,bbf057fefdfe253c69070b5cef71fc4a45dab48b70bb1df64469f22a37856651
1788334836.723191261,EEG Signals,65535,2,1,UD2022081200650D,32,8639c9a1220d74a40405b392dd3e310f7dbe70ebceed61f5f37f6b4df588d129
1788334836.726180553,EEG Signals,65535,2,1,UD2022081200650D,32,765183bcdb85bfbb69c9390612f441dd0dd85e46cfff3eb9a473298f5508ea31
1788334836.729157209,EEG Signals,65535,2,1,UD2022081200650D,32,c1914ce9fa24e5209414d266e704b0acfe07835c9d489a658349e292523bdbb2
1788334836.733175993,EEG Signals,65535,2,1,UD2022081200650D,32,179ea121c457d98281ebbfbf1007c247a9017b1b7167cd33394d0f27f4b0d3fc
1788334836.737156630,EEG Signals,65535,2,1,UD2022081200650D,32,c5b7eaa7db98779923fa388305cb4ecb52844115b325e356e3d615cd6179cdac
1788334836.741264105,EEG Signals,65535,2,1,UD2022081200650D,32,4b49870f75f15b3e023d446cf46daf3dbe41c801171d613d9143dec327f5fd27
1788334836.745182753,EEG Signals,65535,2,1,UD2022081200650D,32,1c9cabfa67e8cf726ca5d32ca37e01fc469feecfc04c461c37dc78e7db2082a5
1788334836.749181032,EEG Signals,65535,2,1,UD2022081200650D,32,6367151f8ca7bcd5d81ef0d6c70bca6d572242397f212d1d593ff8029ddb52bb
1788334836.753184080,EEG Signals,65535,2,1,UD2022081200650D,32,c30a2b1f171451b79988c35613814a4e4d3fc6f9bca06193815ced0a935b9dbc
1788334836.758194685,EEG Signals,65535,2,1,UD2022081200650D,32,48bb1227f8be2b583fe24920c1c68739b62aa3c978569f15e0bd0ab89a38f140
1788334836.760176182,EEG Signals,65535,2,1,UD2022081200650D,32,359b27bde73538c9f11b887b114f8203d7928cfc51fe04d014e61ff8e85c4600
1788334836.764180183,EEG Signals,65535,2,1,UD2022081200650D,32,4cb6d4c49a2c326cb7a19d10b2dd8af29a84d889f9d18c21e6ad5b6237479ffa
1788334836.768197298,EEG Signals,65535,2,1,UD2022081200650D,32,dc9efa1b897d0b137e6331728463d74737507dcbba498ff1fdbc64231a92280d
1788334836.772174597,EEG Signals,65535,2,1,UD2022081200650D,32,292c490461be996d5f7e13937fc6ed5c9f69ae904e1480119641676670293aef
1788334836.776188135,EEG Signals,65535,2,1,UD2022081200650D,32,c3f2735390a303545f9d191732d28aac9a1b1e983b309e2cec0890282293de89
1788334836.780184269,EEG Signals,65535,2,1,UD2022081200650D,32,8cf9218379a79f7b242891c8fea9dc7d0242756ac48a5b7fb383039ccb5fd5d6
1788334836.784169912,EEG Signals,65535,2,1,UD2022081200650D,32,5e7e6967280056bc88e591f17037066848efe1f449b04d61e4d25783d799dba3
1788334836.788183212,EEG Signals,65535,2,1,UD2022081200650D,32,f5ae31a20b080a345ad61d72dcef0898525edda9669145846d66ffc0783f6ad2
1788334836.793195009,EEG Signals,65535,2,1,UD2022081200650D,32,1f3a3192696753517c37daeddf61eceef63c4d1c1af4b89e663be18268229df0
1788334836.797189951,EEG Signals,65535,2,1,UD2022081200650D,32,23ffc2aaab67c75a620bb67ae89805b326219b49fa18bbe001d89a142d08575f
1788334836.799176216,EEG Signals,65535,2,1,UD2022081200650D,32,bc6f3bf5da89c88d77124c34b9ccb7841aa984a66ce0c0e7b6c800f982c6d355
1788334836.803187370,EEG Signals,65535,2,1,UD2022081200650D,32,7a6de2cd81a43bc1c92d907c16deefdb1990ad899008877c8613a89fd3148563
1788334836.807189465,EEG Signals,65535,2,1,UD2022081200650D,32,a6cf15da61e113028bab3148e6334a196043ea6548ac46c01aff8cea9dea1d7e
1788334836.811205149,EEG Signals,65535,2,1,UD2022081200650D,32,c0f7cc33429297e44b1699fb340c98bd9082c660c47d624c1765b6e750eb56c3
1788334836.815195084,EEG Signals,65535,2,1,UD2022081200650D,32,29320a02390e63e1f895d7223eab3a56621678868edd450e2680c2dcfbef8899
1788334836.819184780,EEG Signals,65535,2,1,UD2022081200650D,32,d50a8f1663f2b4a1c9fd747aaf38702115691cb70302c4551b7a5f82253a9561
1788334836.823177814,EEG Signals,65535,2,1,UD2022081200650D,32,ed5a853f7cb18550e92f54a121b046cc50c0c8ed6ad2162982a0aa72fcfcd0e1
1788334836.827223778,EEG Signals,65535,2,1,UD2022081200650D,32,a624072227525eb212b082ddbcc493ad66e7f494180b3620e7737af6c717b04e
1788334836.831181288,EEG Signals,65535,2,1,UD2022081200650D,32,90f2c45c425f679116a0c4a28760dba3fbaac4dec217c5cf1d993c984eb45817
1788334836.835177183,EEG Signals,65535,2,1,UD2022081200650D,32,339d0ad61d72796d817c8f64f5e42ed9d85c95c906b73eccbfeb379bfddec073
1788334836.838179588,EEG Signals,65535,2,1,UD2022081200650D,32,66184e8174e3a40b4efa7ff322a03196f344e2ee1ae22c9fe923d25a7840dff4
1788334836.842191219,EEG Signals,65535,2,1,UD2022081200650D,32,ad9046e5e6a2b8199e9d8961c392dea9895dcaffa6f3efb61293bd84967f0c0e
1788334836.846181154,EEG Signals,65535,2,1,UD2022081200650D,32,a95149345aee4d839edfae5bf113aac62ffe643aa5ead5896d98d93bcef09a2b
1788334836.850174427,EEG Signals,65535,2,1,UD2022081200650D,32,3343dc6d5d5881cb3691eb0527b3be8bed35992a408d2a42c83070e75b99ca31
1788334836.854231358,EEG Signals,65535,2,1,UD2022081200650D,32,61f3afae8da192950d91ebabba18793ce501eed1d647405ad980f33d07810630
1788334836.858183384,EEG Signals,65535,2,1,UD2022081200650D,32,969ddfbf7c89942e0ae62498d4abe61dae6daad1d7b86b01497b86bab77e2035
1788334836.863191843,EEG Signals,65535,2,1,UD2022081200650D,32,068db94c5dcfda5e1f2c7f3261b8e7549dfc0541eabbf49b6cabd45863e10114
1788334836.866172314,EEG Signals,65535,2,1,UD2022081200650D,32,9afc8650389183d6e5575eea7979f940b59adcb10c5dbfb0818a488897248d56
1788334836.870173693,EEG Signals,65535,2,1,UD2022081200650D,32,9d209f483ac6cc6d705fb7bc09440da035454aa4e7c880fb58bd85e1c89989c7
1788334836.874197721,EEG Signals,65535,2,1,UD2022081200650D,32,72e358b7fb5b456971bdc443dd4eab3169a2715fdcf43c760da8ff3059f0720c
1788334836.878196955,EEG Signals,65535,2,1,UD2022081200650D,32,85a59db74b34ccf75547b71aec052189cd537906ebb2bccaa643552b6cfdbcf8
1788334836.881290674,EEG Signals,65535,2,1,UD2022081200650D,32,3decb604e8c64ccafd37197a1ffa7785c683a93b2616d729148e20e804de4d45
1788334836.885179281,EEG Signals,65535,2,1,UD2022081200650D,32,e9b0536c9dd28d9d641915284603be274ce9c81a25973d820f36cfc36ba0356f
1788334836.889191389,EEG Signals,65535,2,1,UD2022081200650D,32,5a240fadbbca728e1a1c8a96ab6c7a73bb69da030d3154e00b571d0931569401
1788334836.893227100,EEG Signals,65535,2,1,UD2022081200650D,32,e0d38096c7c273fc338caa2ecd0349e9237a3ec61f2c453d640540c2a7726263
1788334836.897193432,EEG Signals,65535,2,1,UD2022081200650D,32,39015e53c98b11e6e0fc273605b03f6c57662fade22be6e8727626fd6c2c3cbe
1788334836.902183056,EEG Signals,65535,2,1,UD2022081200650D,32,beb8bdb626a771b816a589d8f353a5c42b3bd932e78a15ad6cbc319f4b2d13a6
1788334836.905213118,EEG Signals,65535,2,1,UD2022081200650D,32,aabb5e1c95f3b5c283cb3f400c9298f484116c92c24affa3882018379fae1deb
1788334836.909183741,EEG Signals,65535,2,1,UD2022081200650D,32,63bc5e7154c1405de8d536b057321034a3f2774da1a80fb46f492c1d078fef95
1788334836.913187265,EEG Signals,65535,2,1,UD2022081200650D,32,38dd6398644ffb17e83c6df4d819b03ae26e941afd8396e4a5f0a13c4e423376
1788334836.917172432,EEG Signals,65535,2,1,UD2022081200650D,32,980c616b27e731cc7a278fe9d1d6ccc1aaf7da3fe90b98d81efc26f1f76e32cd
1788334836.920188427,EEG Signals,65535,2,1,UD2022081200650D,32,7b897a629b260c1dd2de0f7f55bd71ceefff236e0a10295dbb55229251ce7e19
1788334836.924212694,EEG Signals,65535,2,1,UD2022081200650D,32,96c3ae8f27279f389ecfdd9f17983cf23169bee8d682a78df2fa4d74a1187b2a
1788334836.928193092,EEG Signals,65535,2,1,UD2022081200650D,32,0c6efbff03b3ccc45f17de45fc1d11dc937804223dbe05bb83ea2fa216a7bb69
1788334836.932187796,EEG Signals,65535,2,1,UD2022081200650D,32,02ae1907166a83ad0b421546d44f4ed941dd1e8f439b6703722a16490352dbed
1788334836.936189413,EEG Signals,65535,2,1,UD2022081200650D,32,d38cea615fad46e9aa49ab54ccce0b507f61029105adf1a727ffe6ebead24006
1788334836.941205025,EEG Signals,65535,2,1,UD2022081200650D,32,e54eddba0becd9ba37c59e41e1ecb44d7a4368dde7ea18b3e6f07d04f959a1da
1788334836.944191933,EEG Signals,65535,2,1,UD2022081200650D,32,1ed1e33f3f515d47edaca4690bbe2a13b2d8bce32ed7dbdde36cdfb434183a69
1788334836.948185444,EEG Signals,65535,2,1,UD2022081200650D,32,77cd66b1e5476e60913d3e1fa7dd6c5332c2b2853f9f5a92ec00f8eef87b3b92
1788334836.952184916,EEG Signals,65535,2,1,UD2022081200650D,32,cda7c4871f0a0f7dcf326fe768ecb72c7d4ebd458b7152ece5cb65859d075362
1788334836.956262827,EEG Signals,65535,2,1,UD2022081200650D,32,be807e914b40e6353fca46f2eabef4eb0e5aa96208ec5fec8bd1ad747ddc75a7
1788334836.960235357,EEG Signals,65535,2,1,UD2022081200650D,32,4a349c21930f277d835a6c4c9e96f67a234041f4a2cb49c4bd86b889bb72fa89
1788334836.963191748,EEG Signals,65535,2,1,UD2022081200650D,32,e44c7214896f5f143597a572cc979978301b918bfdf11bb0e88ef8995a78b9c6
1788334836.968187809,EEG Signals,65535,2,1,UD2022081200650D,32,6d2cf62c75aca222f7cc1dc258da6d1eb0f5e84e2dd4dae8576346ae99766181
1788334836.971190691,EEG Signals,65535,2,1,UD2022081200650D,32,7eb7442ca6400172e545af58401c1c052ffe72a1137973e9eb810a60e3b8455f
1788334836.975188255,EEG Signals,65535,2,1,UD2022081200650D,32,a1916dd8ae97efbd199f23382f86c51d1304a34bae3380a2c0d51203ffd3a5bf
1788334836.980199575,EEG Signals,65535,2,1,UD2022081200650D,32,1e29d57d2ced5b13eb42addddd75689f60e1bbf8d04bf4e03415757c1116d9c3
1788334836.984186172,EEG Signals,65535,2,1,UD2022081200650D,32,d7d12ffde613326fc23d604c7632390b6e6b7b43101d1986cbefaa6f77cec11a
1788334836.987177372,EEG Signals,65535,2,1,UD2022081200650D,32,10b07774bf86df23ed1bfe9b170a0b1e3904d4e36dca122a3f46bebd5fd541e7
1788334836.991183519,EEG Signals,65535,2,1,UD2022081200650D,32,bbe391416a663a8a940a488c24a49d1ffe200783af5586bd0f11a71d8276fa00
1788334836.995176077,EEG Signals,65535,2,1,UD2022081200650D,32,07f4e56cb80d4925cb66c8e02cf6ff8a470b18492833d134555528441ea3c843
1788334836.999169827,EEG Signals,65535,2,1,UD2022081200650D,32,fb4246863b47576a83bbab81247e302503840c6b0211cb6190b01634e47fe5b2
1788334837.003170013,EEG Signals,65535,2,1,UD2022081200650D,32,1b3f1f15aa04000566ffcfa02f6e99cb610dfbc4b975a9bb4ad53428b52813ee
1788334837.007195950,EEG Signals,65535,2,1,UD2022081200650D,32,e61017660cde3b290af80cee6c0415dcfef5f458b2c9d20a40e7ce1ccfb01936
1788334837.010222197,EEG Signals,65535,2,1,UD2022081200650D,32,8210dd031b075e098ef8f5bce4c29d3292614805ed4a8e4b0cd2678d18e2cc46
1788334837.014194965,EEG Signals,65535,2,1,UD2022081200650D,32,98041f508c9bb093015530d72bcf933775865b274176455a5b4d179656b7e968
1788334837.020204306,EEG Signals,65535,2,1,UD2022081200650D,32,42dddab2e616f5b5f99dd5e91850ed18ba9b8ff4098370cd9d8b73fc9b997034
1788334837.022187471,EEG Signals,65535,2,1,UD2022081200650D,32,aed7d8a87551c444a4228f96501a462bad414c9426db7da62824879b653a7408
1788334837.026197433,EEG Signals,65535,2,1,UD2022081200650D,32,a4a2c73504bdb627907757315330eb4a5a782f263bf74e1dc9525283af7423d2
1788334837.031184912,EEG Signals,65535,2,1,UD2022081200650D,32,d286b136be9369b8e18ea43d401745a6bb2034c1b7bd944a4b86f36e3e9e8f87
1788334837.034168243,EEG Signals,65535,2,1,UD2022081200650D,32,b4bef496fdd34d801d2b5514c36e79945dcc9b5f3a57972cda02858d027eba70
1788334837.038180828,EEG Signals,65535,2,1,UD2022081200650D,32,69d052bcc9f69812ac77a764615195615b77c976f30cccf5fc6556fd8bbbe904
1788334837.042187452,EEG Signals,65535,2,1,UD2022081200650D,32,4d988aac829f66d889209e40b31018a5b23d1c19705b2e62e0c35e88154b5898
1788334837.046200514,EEG Signals,65535,2,1,UD2022081200650D,32,1ca4e4e25d240b87cb120650b4d53c71b486dfb973e80eef0fa4f2ecf2b95425
1788334837.049175978,EEG Signals,65535,2,1,UD2022081200650D,32,3695c9badd46ed421377823acdf725ac87e01afe53b15b17794354e2b9b60129
1788334837.055179358,EEG Signals,65535,2,1,UD2022081200650D,32,ac19f0adc4a9b81b4c295ed0ca4052397b646b5a0b0fc21e7d189ba2bb64e4b1
1788334837.059205770,EEG Signals,65535,2,1,UD2022081200650D,32,7069ff7449d929b7a7d37b53901b1977a01f197b7d17a7984c367112547180de
1788334837.061192274,EEG Signals,65535,2,1,UD2022081200650D,32,568134c142467ae2e5ac6d72aad17dc108e07cbd026cf9fcf9dbac54c78204ae
1788334837.065185070,EEG Signals,65535,2,1,UD2022081200650D,32,b020e39c91717a801060204b883744d44cab6b0c4004f1f15ddcba1feea98e8a
1788334837.069171906,EEG Signals,65535,2,1,UD2022081200650D,32,72d888a6f8560044dcce1f078a25602d92fd753d4a3fad46e7ad4681c1f120b1
1788334837.073194027,EEG Signals,65535,2,1,UD2022081200650D,32,39d3c7f8457420e31ed54e2270c02fc9b635342deff07c823a5a0a94d33aec56
1788334837.077208996,EEG Signals,65535,2,1,UD2022081200650D,32,88ca151c17a027ad6bb6d5d13881b3e59986b6ab89d397206bc8eb2783dbf821
1788334837.081195593,EEG Signals,65535,2,1,UD2022081200650D,32,da358a93fd80b36ac11f57d16ba345aed66cb4aafa6992822fe9e7c8dc4625ae
1788334837.085171700,EEG Signals,65535,2,1,UD2022081200650D,32,be1de945819374b8676e3a46f245a1c44544ab5d6fe175db2e8637fa3fca1d7a
1788334837.089194059,EEG Signals,65535,2,1,UD2022081200650D,32,2d95d51706154a7f4a3a25c6a9fe341dc6934bd76b4ddaefe08caaa12c9dfa67
1788334837.092188358,EEG Signals,65535,2,1,UD2022081200650D,32,5a2dfaaa348af9b835427a38dc6062b117d03cb0f0265df19e6c263ab011f851
1788334837.096188784,EEG Signals,65535,2,1,UD2022081200650D,32,3958ee2f64ddbbe6d5505cdd59f3c198148305993748eedf757c1a7bfa81c9b9
1788334837.100172281,EEG Signals,65535,2,1,UD2022081200650D,32,374fdc44e47833cbffa72c04d3f5afad0c9afee71e0ac33feea5e8b0d127f622
1788334837.104177952,EEG Signals,65535,2,1,UD2022081200650D,32,55ed6beb5f38a8c88008538382f7e5bb71fbdd7cd427465853bb6ae865c6f0f3
1788334837.108257055,EEG Signals,65535,2,1,UD2022081200650D,32,3539a2735f8abc3253879c1577dc58240f686973791b9df560b85a2f76f2798f
1788334837.112192154,EEG Signals,65535,2,1,UD2022081200650D,32,de9b20c86255e295480e401143a3f1411c4fe14530a5e5953d570d8e91b4021f
1788334837.116189003,EEG Signals,65535,2,1,UD2022081200650D,32,924effebf4a35d1a6b4a3387d331c8b13925cf32231d7e40d90613b1ad003333
1788334837.120195866,EEG Signals,65535,2,1,UD2022081200650D,32,2433741631ff3d0140feb9e0ede3bed2131448da66b9b8141a4592923105e771
1788334837.124182701,EEG Signals,65535,2,1,UD2022081200650D,32,3f19e9a445eeb57a4531b3eae815f6dc017de27a9ed9d4d8b0b513b3ab629014
1788334837.127187490,EEG Signals,65535,2,1,UD2022081200650D,32,b85d9d32e96f144e742c5e640c1814783d967c1ad22ff48ac0d58bfd906638f5
1788334837.131186962,EEG Signals,65535,2,1,UD2022081200650D,32,bea6e94533ea52682959583854598f5c99a571fb0075f8f337753fbadc9eef0a
1788334837.135172129,EEG Signals,65535,2,1,UD2022081200650D,32,f871e4ee90388d2a7e8b251cf30d72fe50000f284d099865b1341c8813622a65
1788334837.139185429,EEG Signals,65535,2,1,UD2022081200650D,32,98d5ceb75aa41d13173e098301966a0fb8df54fe33b77eb3b9e69e78c82e41f4
1788334837.143199444,EEG Signals,65535,2,1,UD2022081200650D,32,2e8169d9781711f99f8506de036c8aac7641eec981435a958145a14a3f5dcc4b
1788334837.147198439,EEG Signals,65535,2,1,UD2022081200650D,32,35d898040221886e307007bde80876a7f53d79fec62c6b794d27fb48ef9b9402
1788334837.151176453,EEG Signals,65535,2,1,UD2022081200650D,32,3f1a4d4e3638462ba049cdc0c4da8c8054407a5009f3079393f020fa43574c60
1788334837.155185461,EEG Signals,65535,2,1,UD2022081200650D,32,0da83e12be051e80e3767f230e68bbcbdb0125c6f3fc92d4deebe171267c8529
1788334837.159193516,EEG Signals,65535,2,1,UD2022081200650D,32,797b55cea17f68735f475d05199402b7523bdd742084ead2477bc5aa1acfe560
1788334837.163201094,EEG Signals,65535,2,1,UD2022081200650D,32,79383b7db0f744b6dab18311900790818c42f4f02cd9293820286286cb0b5655
1788334837.166174412,EEG Signals,65535,2,1,UD2022081200650D,32,76adab8bee65f96a62566cceeb0f01cdab4a5ad3e2f5328a5918138bdea7fcbd
1788334837.170227289,EEG Signals,65535,2,1,UD2022081200650D,32,357f57a497754ae9f13a4e511d126e1130892b463faf3efc60fcad6bb3ec1a64
1788334837.174190521,EEG Signals,65535,2,1,UD2022081200650D,32,088eedc6eccfdfa38975b958b5259d916a8b164c5291ecfa3ac98807d1ca49e8
1788334837.178205967,EEG Signals,65535,2,1,UD2022081200650D,32,75f2da27d1e235f18ad5d59442cd86e6c7ff642cd349ec8c5c0023693b868625
1788334837.182207346,EEG Signals,65535,2,1,UD2022081200650D,32,b21923baecf6bf46498e69f6b97e5c954de4624b6e6082dca52d48e5c71030af
1788334837.186177015,EEG Signals,65535,2,1,UD2022081200650D,32,4d33c462d3a2acc23eb125ba3c52abe2f02ec7e6c21b615831c52344a11b49b4
1788334837.190187454,EEG Signals,65535,2,1,UD2022081200650D,32,77aae190a7c5c6111d9e2bf631c7b24ea2b2e33a7a56c0ac74251ec432527a93
1788334837.194198847,EEG Signals,65535,2,1,UD2022081200650D,32,7346fce5a4ed74e85c6f873074b7b30bf64c6571c7ad2a6f571384ce1f8dbe0b
1788334837.198202848,EEG Signals,65535,2,1,UD2022081200650D,32,450ef3190f12232786346f7307424a5612aef38520b21f86e08078481ff2beb2
1788334837.203177929,EEG Signals,65535,2,1,UD2022081200650D,32,4e4c5f33ea6413388f5b24b275a08893d7e32072004e10bf70de67a93ffb5a0f
1788334837.205197811,EEG Signals,65535,2,1,UD2022081200650D,32,fe90ee93600d45e4f68d6386e45e3a7ad837434a43388ed0cd8ae69df26bf369
1788334837.209196329,EEG Signals,65535,2,1,UD2022081200650D,32,8aa65e31aea8982997b47b975f7cd1e9a54a0f37f899398867a2bc5dbdfdcfa8
1788334837.213201046,EEG Signals,65535,2,1,UD2022081200650D,32,f8cf276a0feb5d4e392c22a798d536c53880a1377841a2bccd1ca307d19d769f
1788334837.217183113,EEG Signals,65535,2,1,UD2022081200650D,32,719efcbc6918ad821dfd62c7090de1a567a154db760007e84fa6f971ad20a3d6
1788334837.221176624,EEG Signals,65535,2,1,UD2022081200650D,32,f4b9f81d0547e277385c412cb0aed8a3ee588a79f4d2c8b565e2d06e951a455f
1788334837.225193977,EEG Signals,65535,2,1,UD2022081200650D,32,6b8d95210964386ff78a27bb5c7cf555afe76a30de2965c93546f4fed65422af
1788334837.229192734,EEG Signals,65535,2,1,UD2022081200650D,32,6be911285f6875bcd257eacaf85490d4467058d16730c0c555f2785ada2c6064
1788334837.233185291,EEG Signals,65535,2,1,UD2022081200650D,32,631c0339500564e1ae5611911237b7133c7602151aac6bf92ef983bb212082b6
1788334837.237197399,EEG Signals,65535,2,1,UD2022081200650D,32,f12aff59a1c1322e9213759c20eb05c318872e8424fafabebff73d85fcdb9cdb
1788334837.242194891,EEG Signals,65535,2,1,UD2022081200650D,32,83abcbd0cec565e9f2c34c44327cf03e26d825dc7f378d7b790652519a6f94e2
1788334837.246193409,EEG Signals,65535,2,1,UD2022081200650D,32,310821af5871a2ef72b183dc1ab30f42a6cb28ad72d5c2534ff381188732d8c8
1788334837.248187542,EEG Signals,65535,2,1,UD2022081200650D,32,9aceca87e871f4312d5c761b2a2a1df50bc77dfeb809f5f5dd7b3f6b45c4c8fd
1788334837.252182007,EEG Signals,65535,2,1,UD2022081200650D,32,98e18d024cf5eb864633e4118431f2e8187561e34213ebe5c6399b4fc07a5372
1788334837.256190538,EEG Signals,65535,2,1,UD2022081200650D,32,ea3db2c72859dc7d502213b3c03c726695f3aeb85ccaa855216a0278262dd345
1788334837.260242701,EEG Signals,65535,2,1,UD2022081200650D,32,c34eee25050b94b4acb69d08e48951a02da6de244340b87314cc494d20b4f5bb
1788334837.264194012,EEG Signals,65535,2,1,UD2022081200650D,32,9cbaf6a1e233704d291f906326cd0becce9d99ee17b79a331d3264a09e226eba
1788334837.268192291,EEG Signals,65535,2,1,UD2022081200650D,32,1091fa44e8f55c73040e6e8e7cc268edbf89a6d7746d619814d5d68a7b5c24df
1788334837.272188425,EEG Signals,65535,2,1,UD2022081200650D,32,661c599d9a9c6026e75b042893aea15f254979852ee43b823da5120dd9498f51
1788334837.276234150,EEG Signals,65535,2,1,UD2022081200650D,32,004e7f0588793175c748d97d70b0613592779ca129c59acbfdf5d0dfdeacd136
1788334837.281194448,EEG Signals,65535,2,1,UD2022081200650D,32,fd1b2751773a7f2c1a38bcdb97d2c7902aabe0d57f1e48498ec357b5c373496a
1788334837.284178019,EEG Signals,65535,2,1,UD2022081200650D,32,94cf80cf80a8a7fb82c93c60a0ee24642d4679624cab03616ceb10d35ca2b771
1788334837.287184238,EEG Signals,65535,2,1,UD2022081200650D,32,20bd617617cee74fb07fc17ac95084c50998adc8471e3c84bb3d605ea0302fca
1788334837.291237831,EEG Signals,65535,2,1,UD2022081200650D,32,a2965f1c09cd352155ec4e9379987fee38a12c53805cefdf58bace96f83e9472
1788334837.295192719,EEG Signals,65535,2,1,UD2022081200650D,32,01762c163e0f540ec8683113ad77fc66629a2d59f31781f0d2654d81f321e8c0
1788334837.299182177,EEG Signals,65535,2,1,UD2022081200650D,32,e6c3b6a824956077bf18a155cb95b4ae7c63e3aec7207e0abf3ce5c643142d75
1788334837.303170443,EEG Signals,65535,2,1,UD2022081200650D,32,bf159922a4b6fba33bdb270ef5f1000a672c9dc20372efc80990127ecfefac2b
1788334837.307184458,EEG Signals,65535,2,1,UD2022081200650D,32,b5d847167f17d0f1c8f12eb9113f5fc266b082ec14332b56a6ac5f9f4d2f7b47
1788334837.311199427,EEG Signals,65535,2,1,UD2022081200650D,32,4b0d9222230c6f323123629e057025e8330d1956d2876d516ee81b924b7073d9
1788334837.316175222,EEG Signals,65535,2,1,UD2022081200650D,32,df8123991420e665da3bfad92a503027ae0de145814ab8c65ceaa6028cc3fe8b
1788334837.321191311,EEG Signals,65535,2,1,UD2022081200650D,32,7f4ba72c109b7b64c7b7d698d55813aa985743a0ee3e0ddff2f76f762f11e159
1788334837.323168039,EEG Signals,65535,2,1,UD2022081200650D,32,bb847312c481bae3e1360162dfe1b6bc61342290f9c06a22281e835dd87f98fa
1788334837.327220440,EEG Signals,65535,2,1,UD2022081200650D,32,d9d3e7255e261a753e1d284336ee1dd9bd925f0f22856e44dafdc33838e8cb30
1788334837.331176758,EEG Signals,65535,2,1,UD2022081200650D,32,da8fd9aa55d2927d3d189a463d8ce973eba5051a5fb475eb252e76ea71de82ab
1788334837.334165812,EEG Signals,65535,2,1,UD2022081200650D,32,550da56167b45a92a14ae9aa2643ca2e8ea0c1c395387ea6fac2b29eba309c52
1788334837.338173389,EEG Signals,65535,2,1,UD2022081200650D,32,2335e00711cfb3aa68d886ae85c43c7c809a693f7e95655c4f2476a0b699beef
1788334837.342249155,EEG Signals,65535,2,1,UD2022081200650D,32,85f80a43dabb33bd854dc6e20cfa8f3bbb3cf001fd4d616086e3776ebd3d3315
1788334837.346190453,EEG Signals,65535,2,1,UD2022081200650D,32,78400f10216d79b332bcac8d3e54de59f23f453635266e01cf79a02953c58a5e
1788334837.350181103,EEG Signals,65535,2,1,UD2022081200650D,32,60d48d6831e5e8e08a1796766c4bc9ed3980db1199a47631b2da8eb5c7102566
1788334837.354184151,EEG Signals,65535,2,1,UD2022081200650D,32,32aa59ce3cd5f540046ad3f7919538e97a73a4af2aec596c26facc7490269a4c
1788334837.358222246,EEG Signals,65535,2,1,UD2022081200650D,32,2c5e36484afb48d4bec85f18b74c1ebb0df3cb4758ad0eae1acae8a13db4fa9f
1788334837.362191916,EEG Signals,65535,2,1,UD2022081200650D,32,6f25abc599a98c98eacbf7a07b171f8cdc0170dc9a33d8c9b832fcad5286589e
1788334837.366178989,EEG Signals,65535,2,1,UD2022081200650D,32,b32cd45d064a8d2301fa94a10d072ada9b9942b8018d97318edd5b61a8bbe8bb
1788334837.369174719,EEG Signals,65535,2,1,UD2022081200650D,32,3e9d0eb1458619374c0e1a29b879feb4ed3452866cf75661f8f4db7520ee697f
