session,chunk,elapsed_min,channel,in_core,psd_seconds,total_uv2,delta_uv2,delta_db,delta_rel_pct,delta_cv,theta_uv2,theta_db,theta_rel_pct,theta_cv,alpha_uv2,alpha_db,alpha_rel_pct,alpha_cv,beta_uv2,beta_db,beta_rel_pct,beta_cv
gng_flex,1,4.471325728258914,F4,True,60.5,24.701222258973512,13.707608498733931,11.369616921053966,55.49364462624599,2.3781096886064494,3.575385841877158,5.533229160548927,14.474530063297916,0.7977849107436419,1.7965869279480458,2.5444823540920187,7.273271375449358,0.41973068028182214,5.042815457238689,7.026730753633031,20.41524668038127,0.19054685795434925
gng_flex,1,4.471325728258914,F8,False,60.5,18.47767075017651,8.305891162567164,9.193862359712838,44.95096419275585,1.3166987861908048,3.140837171560584,4.9704542212733855,16.998014598407003,0.49126241228425716,2.161609031167332,3.347771461570191,11.698493064374379,0.2683742367565533,4.284628210116526,6.319131428753028,23.18814025883428,0.4546366956351147
gng_flex,1,4.471325728258914,Fp2,False,60.5,14.215947570214034,7.673615739508872,8.850000478738693,53.97892543995461,2.4278058236703255,1.7969981938022963,2.5454764059139445,12.640720465004085,0.918584695219049,1.158125768586362,0.637557248811747,8.146666009186227,0.4792576742150921,3.2656968716361643,5.139758702091619,22.972066093424655,0.31348660721664134
gng_flex,1,4.471325728258914,Oz,False,60.5,48.69195287990057,21.74017491269133,13.372630339228182,44.64839388618033,1.202685468407325,7.375591943702468,8.677968812694738,15.147455600917212,0.6864022686269059,5.458652967814322,7.370854850452936,11.21058541496204,0.4186812845641986,12.524155893846395,10.977484648388316,25.72120268976973,0.3209575604498049
gng_flex,1,4.471325728258914,Fz,True,60.5,20.723604495055014,11.992474522856579,10.789088045117472,57.8686710881699,1.1934835885574597,3.7836729488812946,5.779135900356181,18.25779366607841,0.6680862023644469,1.41579960322614,1.5100178628304028,6.831821190005689,0.3061346898487492,2.9773762136266955,4.7383371445157625,14.367076993469672,0.27741298225121
gng_flex,1,4.471325728258914,O2,False,60.5,20.817863885839177,7.444636092240428,8.718434734791199,35.76080683909386,0.7518783764443,3.0407712613989157,4.829837520584623,14.606547905557798,0.40740362817456155,2.733039092742511,4.366458437822807,13.128335874083561,0.484568583771126,7.053094683869157,8.483797140453515,33.88001152542286,0.19945625726983943
gng_flex,1,4.471325728258914,PO10,False,60.5,71.80797087543452,56.69399700600181,17.535370764381103,78.95223373509472,2.040517558960822,4.305450240140687,6.340185742761305,5.9957831806852795,1.075310478328853,3.0743173260267067,4.877486926463888,4.2813037167694565,0.8196147908865228,6.876021718801932,8.37337239792347,9.575568888765547,0.13033973920386382
gng_flex,1,4.471325728258914,P4,True,60.5,14.081359231749861,7.372530201681668,8.676165603214045,52.356665861193996,0.7807988135446476,1.7735147598474388,2.488348071827135,12.59476965724031,0.6164866643481197,1.2730734472617864,1.048534600718415,9.04084205444693,0.8249872937494237,3.3120357580349142,5.200950169514341,23.52071063258667,0.3502062780088431
gng_flex,1,4.471325728258914,P8,False,60.5,16.055345877420486,4.459684175948235,6.493041041158387,27.776942396614036,0.5159745213285625,2.0913071265967735,3.2041781741427218,13.025612419461444,0.4629344649110134,1.9587945187131457,2.9198888006337205,12.200263598605533,0.5042398086374964,7.133471447829542,8.533009272906822,44.430506214517216,0.24868074955732003
gng_flex,1,4.471325728258914,CP2,False,60.5,14.575689550598526,4.813124570337229,6.824271019661529,33.02159087313702,0.5611082869350775,1.3045507937448544,1.1546099337387754,8.950182351347387,0.28760436947335083,0.9641654358673638,-0.1584844149140171,6.614887292435315,0.5373229882016207,7.235808579375012,8.594870692407376,49.64299324746448,0.3596955874500009
gng_flex,1,4.471325728258914,CP6,False,60.5,12.063259605855826,2.6391291039298523,4.214606360528946,21.877412823386052,0.6679016357080743,1.6002853531948842,2.0419743032360627,13.265778947657425,0.4235316002713997,1.4673130196822657,1.6652277111627223,12.163487047646667,0.4842880636638147,6.084125300888449,7.8419814964855945,50.43516843436788,0.21104861390457144
gng_flex,2,5.471434680683887,C3,True,59.6953125,6.1151253134266135,2.1530339454483185,3.3305087710851913,35.208337280039565,0.767471097893259,1.4319631660873635,1.5593184690288222,23.41674279255223,0.29254104069045184,0.7048349584400389,-1.5191256390206211,11.526091818469771,0.2763094579185821,1.6240782423976137,2.106069481951792,26.558380395438874,0.2970166034955239
gng_flex,2,5.471434680683887,T7,False,59.6953125,9.540211720801,3.7691137487171518,5.762392442935273,39.50765306915741,0.6366506119538581,1.8084917744889346,2.5731653781304336,18.95651613837657,0.3233258978441567,1.1722910362097076,0.6903544421532571,12.28789329332915,0.40901490948624303,2.398378867466021,3.7991778887673218,25.13968177704815,0.2847387892529318
gng_flex,2,5.471434680683887,FC1,False,59.6953125,17.709237119424504,6.837159092823788,8.348756855504133,38.60786914036179,0.9112745058136291,2.083218740431973,3.1873487377634007,11.763458393964243,0.3724536014204411,1.1935768867477405,0.768504002298792,6.739854905655744,0.5263340839058887,7.311961807115822,8.640339142626779,41.28897116124581,0.6756392691279298
