session,chunk,elapsed_min,t_start_s,t_end_s,task_minutes,channel,row,in_core,in_inner,marked_bad,p2p_median_uv,p2p_p99_over_median,pct_windows_over_common,hf_20_45_uv_rms,rms_1_20_uv,hf_over_lf,pops_per_min,n_windows,rail_pct,wander_uv,wander_rate_uv_per_s,drift_uv_per_min,gaps_per_min,lost_samples,has_gap
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,F7,,False,False,False,19.02032071308987,2.0162608688242907,0.0,2.296675023911025,5.123198447531782,0.44828929572648135,0.0,121,0.0,8.808626556396973,2.7313804626471665,-1.5460658011956792,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,Fp1,,False,False,False,18.770450056738277,2.3050972887727887,0.0,2.7428810805812462,11.003832487136677,0.24926597926564542,0.0,121,0.1678719008264463,18.744738769531182,6.309204101562045,-1.940630485563441,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,Pz,P,True,True,False,13.710575443563481,2.415912631046458,0.0,2.146736395209043,3.733768063569263,0.5749517266899778,0.0,121,0.025826446280991736,12.0640602111813,2.444503784180256,-6.8415378690054816,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,Cz,C,True,True,False,15.473675320834609,1.7749271380013065,0.0,2.060482407596175,4.5464656706806625,0.45320531525924734,0.0,121,0.0,9.606001281739225,2.805145263672216,-3.1259508755105623,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,O1,,False,False,True,41.95153623515613,1.2755929417392153,0.0,7.1888301258974,4.900992241890728,1.4668111621258269,0.0,121,1.8853305785123966,51.98972949981635,4.066012382507324,56.25363302607873,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,PO9,,False,False,True,38.413263140940494,1.4424013890306198,0.0,3.4035336691839753,4.48799130637279,0.758364586034531,0.0,121,0.0,14.870494079589662,3.952535629272461,-7.133168556159846,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,P3,P,True,True,False,16.567633081496787,1.4399386232097677,0.0,1.851657340376073,2.8870680784360587,0.6413625484644361,0.0,121,0.0,7.94482421875027,2.1994857788089206,-1.3621807363117968,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,P7,,False,False,False,22.536567940049842,1.3636390540473398,0.0,2.3746153760816,2.907081817010682,0.816838164714397,0.0,121,0.0,6.974977111816543,1.9542884826657883,-2.2085689986073804,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,CP1,,False,True,False,14.313902402857254,1.9032317687277485,0.0,1.9406850842784145,3.808265278962486,0.5095981876575388,0.0,121,0.0,9.111729431152526,2.74334716796875,-1.7182747704164334,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,CP5,,False,False,False,14.591827634483481,1.5823898541207237,0.0,1.7678139069668883,2.6526170422003443,0.6664414345692689,0.0,121,0.0,6.683642959595517,2.263065338134794,-1.9076934538486672,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,C4,C,True,True,False,14.928188655852166,1.9232751138047597,0.0,2.4320183126032937,4.8305798277905945,0.5034630208596818,0.0,121,0.012913223140495868,12.971656799317486,3.161651611327841,-6.471894469841768,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,T8,,False,False,False,26.762542341839993,1.6791729030160958,0.0,3.095392932150232,5.324374635290432,0.5813627222310185,0.0,121,0.038739669421487606,12.074725341798057,3.577983856200831,-7.947186249207509,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,FC2,,False,True,False,14.201981289993451,1.7156682070329874,0.0,2.326550013705724,4.664252722143256,0.4988044499948661,0.0,121,0.0,9.443685913087279,2.8527145385743324,-1.4951421665058804,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,FC6,,False,False,False,20.55778404500741,3.4835791985859434,0.0,3.0106561335844675,6.367160122794489,0.47284127861121195,0.0,121,0.025826446280991736,30.276329803466467,6.002365112305142,-5.895513631594911,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,FT10,,False,False,False,31.864930871653264,5.258338802103999,5.785123966942149,3.287540865620217,8.870893476219354,0.3705986183278259,1.9834710743801653,121,0.2840909090909091,63.84267282485939,8.20782852172897,-57.37805552548036,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,F4,F,True,True,False,18.801647834945673,1.8325244554527182,0.0,3.1258316016062313,6.768231036897745,0.4618387854323266,0.0,121,0.012913223140495868,9.471562385559253,3.2752685546880116,-2.5060628184729765,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,F8,,False,False,False,19.36045604498737,1.492082229743043,0.0,2.800666247465967,8.220664173313677,0.34068612808167337,0.0,121,0.025826446280991736,12.72911529541068,3.9924240112304688,-3.357874082004334,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,Fp2,,False,False,False,15.04996142871763,2.146416893633962,0.0,3.4992383512668757,10.940613153270833,0.31983932730687353,0.0,121,0.21952479338842976,20.00976181030296,4.090011596681165,-15.45509696554161,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,Oz,,False,False,False,45.97923829713141,1.749769834724824,0.0,4.701484257209391,6.282670316700088,0.7483257946405821,0.0,121,0.1291322314049587,22.14597511291481,4.8628396987912765,12.42077488377669,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,Fz,F,True,True,False,16.09078798511698,2.4957797343214003,0.0,2.2504117320783026,5.989742088748039,0.37571095695518975,0.0,121,0.0,9.045730209351461,3.492198944092877,-2.4306371184864095,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,O2,,False,False,False,26.28338585927688,1.682798135580154,0.0,4.763804827145236,4.112716586115149,1.1583109916273375,0.0,121,0.1291322314049587,19.461106872559753,3.358833312988054,-21.430632500559355,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,PO10,,False,False,True,24.464501277240004,2.124187180117078,0.0,3.1536913534069257,3.9339372362658462,0.8016628542860176,0.0,121,0.0,15.525931549072823,4.566207885742131,-1.6270240605079334,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,P4,P,True,True,False,14.135112743800907,1.5560679896103549,0.0,2.570215829689779,3.795216847201438,0.6772250264395393,0.0,121,0.012913223140495868,11.91744918823224,2.8528900146484375,-6.068732470961414,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,P8,,False,False,False,22.105030248650607,1.408200001070504,0.0,3.945374337116755,4.001562937559219,0.9859583364502229,0.0,121,0.025826446280991736,14.855847167969387,2.6357650756835938,-11.126258791834573,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,CP2,,False,True,False,20.78724818960506,1.6912345515674947,0.0,2.8139520337786323,4.146179482494946,0.6786855334312127,0.0,121,0.012913223140495868,10.736392974854652,3.1097564697258804,-5.55299480266448,0.0,0,False
gng_flex,7,10.897041346941357,623.5691236578568,684.075837975106,1.0083333333333333,CP6,,False,False,False,20.452148972729205,1.5913243371475059,0.0,3.6952536482696483,4.5173098719402764,0.818020847146902,0.0,121,0.038739669421487606,11.05192680358914,2.378711700439908,-7.792116994861704,0.0,0,False
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,C3,C,True,True,False,14.122171459980619,1.7415125644929386,0.0,1.8993566574353375,5.6556336139246595,0.33583445942448553,0.0,121,0.025826446280991736,22.0864334106451,8.404212951660924,10.078570122273248,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,T7,,False,False,False,19.756248069151443,3.2288064375443817,0.0,1.9781300331523464,3.93653093328963,0.5025059034654372,0.0,121,0.012913223140495868,19.706770324707577,4.79615783691429,1.1807332468138876,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,FC1,,False,True,False,29.636193291366208,1.770291939805814,0.0,3.3413546416650113,6.793262436105148,0.49186302944903526,0.0,121,0.09039256198347108,29.124669647217218,8.90909576416027,21.355655514774593,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,FC5,,False,False,False,16.164287861577137,1.7718873618908204,0.0,2.0616812289232067,5.501022811888004,0.37478143600273817,0.0,121,0.038739669421487606,23.644555664063404,5.773323059081548,22.17349006650818,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,FT9,,False,False,False,37.967307233453354,3.614637529700207,3.3057851239669422,2.1684360597682777,5.161947425750128,0.42008100449670177,1.0051040439733019,121,0.0,19.427494812011588,7.4994964599612,4.794466948886774,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,F3,F,True,True,False,20.159274430930694,3.0375497008054104,0.0,2.427255066678855,9.68199662444789,0.250697780719095,0.0,121,0.038739669421487606,24.456092071533078,8.084325790405217,11.759473030617487,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,F7,,False,False,False,23.903222934419077,2.2042300218114925,0.0,2.600111916678654,9.653084253458482,0.26935556019280493,0.0,121,0.10330578512396695,25.14973449707003,13.697364807129617,-11.39077637683641,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,Fp1,,False,False,False,21.665851858683666,2.428795170024767,0.0,3.431502338098389,24.707078308793896,0.1388874190307248,0.0,121,1.1234504132231407,433.0657958984373,23.0247344970702,-474.53643885111217,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,Pz,P,True,True,False,17.338365720342466,1.9784602431253764,0.0,2.366423621206313,6.129699518610224,0.3860586663378319,0.0,121,0.06456611570247935,31.270991516113327,11.631385803223282,-20.538923305659086,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,Cz,C,True,True,False,17.47428576314716,1.5643956123650313,0.0,2.259450450644143,7.040397717082973,0.3209265358918238,0.0,121,0.025826446280991736,25.053425598145452,10.353404998779979,4.1177509413306135,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,O1,,False,False,True,47.11955124988896,2.1492268401663233,0.8264462809917356,7.1989858615745295,7.3850843646529505,0.9748007613874881,0.0,121,2.53099173553719,31.472201538085756,9.280616760253906,-4.247849969874396,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,PO9,,False,False,True,42.387166044162946,9.640267890183626,9.917355371900827,3.8764097659279155,8.840756627115946,0.43847036282374036,0.0,121,0.2453512396694215,102.12363510131809,11.354443550109863,-88.62052647225602,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,P3,P,True,True,False,19.228900531494563,1.4771554976097732,0.0,2.1690356579348062,5.162760619701636,0.42013097598551025,0.0,121,0.038739669421487606,19.427494812011588,7.4994964599612,-4.794466948886774,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,P7,,False,False,False,25.932756662030435,2.0570405543576666,0.0,2.775071308269345,4.759862060216636,0.5830150691684209,0.0,121,0.07747933884297521,30.6972908020025,6.424880981445995,-29.173283255729505,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,CP1,,False,True,False,16.680866178603694,1.6677419559937237,0.0,2.1766335810381126,5.957863679879764,0.3653379294979168,0.0,121,0.038739669421487606,24.638481140136946,9.236652374267578,-7.490721283132925,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,CP5,,False,False,False,16.592253504011765,1.988133676454014,0.0,1.890214981451121,4.388895496685188,0.4306812460854328,0.0,121,0.025826446280991736,15.997987365723532,7.12607383728087,-2.060683107975741,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,C4,C,True,True,False,15.375756585373573,4.584559785976188,0.0,2.6533531948481115,7.8133242775810805,0.3395933792817774,0.0,121,0.038739669421487606,31.07633209228578,11.257751464844134,-14.650090449724663,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,T8,,False,False,False,28.71482891258919,3.2170070721592436,0.0,3.3501338061601436,8.663635029471266,0.38668916624072047,0.0,121,0.11621900826446281,46.46184234619233,16.942579269408583,31.642144624434128,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,FC2,,False,True,False,14.806288960488757,1.9126038967752446,0.0,2.507532722439963,7.71556333975487,0.3249967127506764,0.0,121,0.025826446280991736,30.033041381836313,9.69592666626022,5.721003973687497,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,FC6,,False,False,False,20.672200736039308,3.7320393933209988,0.0,3.2586034041255574,10.100004470258359,0.32263385761077806,0.0,121,0.06456611570247935,46.9300567626961,17.027305603027514,-13.589364361991642,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,FT10,,False,False,False,32.07180113031168,9.079722257089697,3.3057851239669422,3.475277512986987,10.290796774799173,0.3377073310297499,1.0051040439733019,121,0.06456611570247935,47.72724189758276,17.685699462891137,-28.61073330915162,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,F4,F,True,True,False,19.628686471912168,2.8572604573799483,0.0,3.199831391171354,12.10468313513624,0.2643465636769301,0.0,121,0.06456611570247935,43.30191497802801,13.738170623779865,20.59111299691606,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,F8,,False,False,False,22.794195694786776,1.68227691188863,0.0,3.431286854628339,15.219576579608317,0.2254521889410306,0.0,121,0.23243801652892562,71.60214233398494,21.328319549560945,-35.89899723933998,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,Fp2,,False,False,False,16.313394794710156,2.4575097115139233,0.0,3.8829580849922105,23.343500257639278,0.16634001080114338,0.0,121,0.8006198347107437,377.1166030883785,21.281528472900618,-403.90395226569103,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,Oz,,False,False,False,42.28457737112613,3.358768838646806,3.3057851239669422,4.796037998326437,8.028642663838333,0.597365980669209,0.0,121,0.18078512396694216,38.679205513000625,11.217011451721305,-33.34513971195862,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,Fz,F,True,True,False,17.41671435349003,3.284944395251501,0.0,2.395568903333732,10.183868980791482,0.2352317088772631,0.0,121,0.038739669421487606,32.18785934448272,12.05774307251113,13.398109270253759,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,O2,,False,False,False,28.692763815519637,2.834886334277042,0.0,4.382186223767674,6.031708293171611,0.7265248932427101,0.0,121,0.15495867768595042,33.254516601562045,10.836620330810149,-23.64760392638214,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,PO10,,False,False,True,26.878788716360035,15.177351450725125,10.743801652892563,3.4148489355480667,10.088810218785548,0.33847885543426676,1.0051040439733019,121,0.09039256198347108,33.5727111816426,11.20102310180738,5.67923072250015,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,P4,P,True,True,False,16.567599868920464,1.78379699252421,0.0,2.68325680888356,6.152533981660465,0.43612222490470415,0.0,121,0.05165289256198347,34.13498382568332,10.161064147949219,-22.52696522509723,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,P8,,False,False,False,26.055745370654403,1.8064520180970534,0.0,4.597713866142016,6.587032231417312,0.6979947424900849,0.0,121,0.19369834710743802,61.22358245849614,10.957041740417708,-60.681214968849716,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,CP2,,False,True,False,25.242971604292727,1.9024318806263363,0.0,3.036286888753263,6.651668353063174,0.45646997528898386,0.0,121,0.09039256198347108,26.99062805175822,9.758720397950128,5.105888626837145,1.0051040439733019,7,True
gng_flex,8,11.89715196140387,683.5758193919028,744.0824159765616,0.994921875,CP6,,False,False,False,22.57741994842437,1.3897015842397502,0.0,3.919516337846885,7.287904720054174,0.5378111389219355,0.0,121,0.09039256198347108,28.38631591796866,11.034736633301009,-5.014279161921758,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,C3,C,True,True,False,13.753277665142363,1.6660016386052503,0.0,1.8870618640678583,5.204346825693196,0.3625934103299332,0.0,121,0.09039256198347108,23.61395874023259,5.197813034057049,-16.164136657562384,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,T7,,False,False,False,19.357434216237777,2.0820460402710337,0.0,2.1033416361445947,3.2142925485735616,0.654371562127416,0.0,121,0.025826446280991736,10.74983367919981,2.9902687072757317,-4.777238477466862,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,FC1,,False,True,False,33.10619784532141,1.469153052790618,0.0,3.2859964420396324,6.619239499014687,0.4964311145606338,0.0,121,0.09039256198347108,24.946121215821222,6.154838562011832,-5.695039442680525,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,FC5,,False,False,False,16.492219879360682,1.6771546877661319,0.0,2.00926947314808,5.319895648431176,0.37768964016063145,0.0,121,0.038739669421487606,15.252630615235148,5.045249938964616,-9.019150825703584,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,FT9,,False,False,False,33.70962685799041,2.824232371643731,0.0,2.0660282936566823,4.623046385177805,0.4468975912248438,0.0,121,0.0,18.938575744629844,5.2594528198244745,-0.00770744621946561,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,F3,F,True,True,False,19.674405476418247,2.2748690506199334,0.0,2.3977082593089456,9.872419762130578,0.2428693589900085,0.0,121,0.10330578512396695,33.17147369384895,8.297437667847078,-21.30676519287016,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,F7,,False,False,False,23.9649997367916,1.6452440902990073,0.0,2.5818126415308336,10.027252270048198,0.25747957386519643,0.0,121,0.14204545454545456,22.754737091065124,7.030420303344556,-11.301722258392413,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,Fp1,,False,False,False,20.133488656387755,2.4908502989953893,0.0,3.5732492254204162,25.86654112290989,0.13814174877272647,0.0,121,0.9039256198347106,376.50664367675836,18.385890960693587,-382.9358601421824,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,Pz,P,True,True,False,18.03226314678685,1.8598143725744767,0.0,2.3479424594067337,5.534856554276761,0.4242101735396355,0.0,121,0.1291322314049587,24.046447753906932,6.941802978515568,-3.6135795497249843,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,Cz,C,True,True,False,16.91502692070501,1.8529758785052866,0.0,2.2187891586525064,6.6419452899174445,0.33405712661028025,0.0,121,0.1291322314049587,31.15894927978576,6.248538970947806,-13.03331132686765,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,O1,,False,False,True,46.1818439338044,1.5161670528756088,0.0,7.143298049779201,6.241355971190575,1.144510597176622,0.0,121,2.53099173553719,177.39402198791504,8.77459383010887,199.25725034261515,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,PO9,,False,False,True,40.77930415839869,4.5012465583637855,2.479338842975207,3.6890027389955353,7.202822022568687,0.5121607513606111,0.0,121,0.2840909090909091,22.924557495117824,7.996665954590071,-2.5313989788854387,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,P3,P,True,True,False,19.830008948591466,1.441181500112643,0.0,2.0716134127107924,4.625983001887715,0.44782123320933814,0.0,121,0.11621900826446281,18.93857574462983,5.2594528198244745,0.00770744621946561,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,P7,,False,False,False,24.404424298009637,1.8835912996829662,0.0,2.4256344558873146,4.251495512279476,0.5705367555678754,0.0,121,0.10330578512396695,16.892560577392715,5.492500305176009,-2.782736174532033,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,CP1,,False,True,False,17.34963512515135,1.4521727187734559,0.0,2.1583280190975795,5.445235869440948,0.39636997750827846,0.0,121,0.14204545454545456,25.683258056640625,5.908790588378906,-16.685556922181693,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,CP5,,False,False,False,14.811655529262225,1.8591909154402364,0.0,1.8465223585985844,3.660826314123612,0.5044004277052502,0.0,121,0.025826446280991736,17.30740737915059,5.30520629882821,-10.054472660582991,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,C4,C,True,True,False,16.33918926371557,6.031622705256267,0.0,2.5277204958258173,7.936746265963478,0.3184832185786105,0.0,121,0.1678719008264463,39.972035217285736,9.76869583130005,-20.43027856960692,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,T8,,False,False,False,27.095951749885806,2.2684754552991366,0.0,3.1631679336038405,8.735467829104246,0.36210629991275445,0.0,121,0.2453512396694215,40.78970184326306,8.630096435546477,-27.261780090658466,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,FC2,,False,True,False,14.840510161450759,6.395127054612874,0.0,2.4192653322066717,7.720115159450106,0.31337166379510234,0.0,121,0.05165289256198347,35.18838043213066,7.187744140625483,-12.470160420077232,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,FC6,,False,False,False,21.334242558451134,3.320367325618367,0.0,3.1945023236276313,10.152525801258472,0.31465099288215076,0.0,121,0.18078512396694216,52.145149230958225,12.512959289550508,-18.990373265284628,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,FT10,,False,False,False,30.164980602218108,2.184799513920895,0.0,3.187118340607724,8.876398760703617,0.35905533612542284,0.0,121,0.038739669421487606,41.41717624664341,8.442856311798096,-13.659509243170046,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,F4,F,True,True,False,20.716412447329702,3.15143215772915,0.0,3.075424526224521,12.267145566980593,0.25070416825431857,0.0,121,0.19369834710743802,54.728630828858826,13.680362701415405,-34.562127921967594,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,F8,,False,False,False,22.028523583479267,1.6422220780000951,0.0,3.1883155496220517,15.359438321338091,0.20758021764329013,0.0,121,0.297004132231405,72.18024749755932,17.73059082031307,-57.11967302997031,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,Fp2,,False,False,False,16.415774260882156,2.5854821047994574,0.0,3.8850729306057845,25.383818388133083,0.15305313295268663,0.0,121,0.9426652892561983,333.65915832519613,21.01262283325184,-325.5934298575364,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,Oz,,False,False,False,42.30515856054074,2.4717365074875275,0.0,4.685266960779313,7.029331626278445,0.66653093208235,0.0,121,0.1678719008264463,27.089452362060683,5.8242959976190605,13.98639073125144,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,Fz,F,True,True,False,17.289459387078455,3.0859305540209414,0.0,2.345821620793799,10.374560581332942,0.22611286544652898,0.0,121,0.1291322314049587,41.995291137695745,9.401115417480696,-25.10697672172164,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,O2,,False,False,False,26.407289540531174,2.67336644199794,0.0,4.140631285180928,5.500132802086841,0.7528238742907997,0.0,121,0.2453512396694215,21.736790466309344,6.715778350830078,12.630107031332141,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,PO10,,False,False,True,24.80597532496772,5.198359566534981,3.3057851239669422,3.399807233342147,7.024050805657578,0.484023724686579,0.0,121,0.18078512396694216,26.601341247559503,6.261337280274546,-1.075798760787293,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,P4,P,True,True,False,17.331968346672433,1.664647254844828,0.0,2.6018724918737206,5.7237407812168675,0.4545755287192727,0.0,121,0.11621900826446281,20.156626892089207,5.255413055419922,-2.9236755096528126,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,P8,,False,False,False,22.768143301843015,3.9663931572553057,0.0,3.7143219120430273,6.4455158315331404,0.5762644928853635,0.0,121,0.14204545454545456,28.629100550775547,6.8191976547243485,8.688357500849813,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,CP2,,False,True,False,27.6578241331671,1.4830192750948141,0.0,3.019378824272554,6.325495614278521,0.47733474313963953,0.0,121,0.14204545454545456,31.201675415039745,6.262504577637458,-13.275940855814401,1.0051040439733019,7,True
gng_flex,9,12.897262706703865,743.5824116609001,804.0891131435637,0.994921875,CP6,,False,False,False,20.485301720286706,1.7863545965510528,0.0,3.5080565963804538,6.958721543516436,0.5041237207787072,0.0,121,0.15495867768595042,31.419863128662882,5.483493804931641,-20.079305231066222,1.0051040439733019,7,True
gng_flex,10,13.897375434282488,803.5892174520704,864.0958346618281,0.994921875,C3,C,True,True,False,14.064201581755219,2.0753246213999343,0.0,1.8968294038826978,4.459710279955493,0.42532570162867794,0.0,121,0.05165289256198347,20.48071517944254,6.020240783691634,1.3612273221700508,1.0051040439733019,7,True
gng_flex,10,13.897375434282488,803.5892174520704,864.0958346618281,0.994921875,T7,,False,False,False,19.044292768439195,1.931468955461783,0.0,2.0639163368420363,3.1543243803668015,0.6543132816929986,0.0,121,0.038739669421487606,11.451008510590668,2.7333831787104828,0.995144275691838,1.0051040439733019,7,True
gng_flex,10,13.897375434282488,803.5892174520704,864.0958346618281,0.994921875,FC1,,False,True,False,25.92530395684763,2.250431146830818,0.0,3.2102463037509277,5.613156145978948,0.571914662671664,0.0,121,0.05165289256198347,29.58145370483294,6.283283233641612,3.1673586792289887,1.0051040439733019,7,True
